group,subgroup,category,year,key,value
Frauen,45-54-jährig,birth_control,2012,natural,0.0212
Frauen,55-64-jährig,birth_control,2012,natural,0.015
Frauen,65-74-jährig,birth_control,2012,natural,0.013000000000000001
Männer,15-24-jährig,birth_control,2017,condom,0.4894
Männer,25-34-jährig,birth_control,2017,condom,0.4375
Männer,35-44-jährig,birth_control,2017,condom,0.3257
Männer,45-54-jährig,birth_control,2017,condom,0.21309999999999998
Männer,55-64-jährig,birth_control,2017,condom,0.11689999999999999
Männer,65-74-jährig,birth_control,2017,condom,0.0435
Frauen,15-24-jährig,birth_control,2017,condom,0.3268
Frauen,25-34-jährig,birth_control,2017,condom,0.3379
Frauen,35-44-jährig,birth_control,2017,condom,0.2348
Frauen,45-54-jährig,birth_control,2017,condom,0.1353
Frauen,55-64-jährig,birth_control,2017,condom,0.0475
Frauen,65-74-jährig,birth_control,2017,condom,0.0126
Männer,15-24-jährig,birth_control,2017,pill,0.3467
Männer,25-34-jährig,birth_control,2017,pill,0.34369999999999995
Männer,35-44-jährig,birth_control,2017,pill,0.1716
Männer,45-54-jährig,birth_control,2017,pill,0.1208
Männer,55-64-jährig,birth_control,2017,pill,0.0421
Männer,65-74-jährig,birth_control,2017,pill,0.0192
Frauen,15-24-jährig,birth_control,2017,pill,0.38530000000000003
Frauen,25-34-jährig,birth_control,2017,pill,0.2954
Frauen,35-44-jährig,birth_control,2017,pill,0.1572
Frauen,45-54-jährig,birth_control,2017,pill,0.059699999999999996
Frauen,55-64-jährig,birth_control,2017,pill,0.0148
Frauen,65-74-jährig,birth_control,2017,pill,0.0138
Männer,15-24-jährig,birth_control,2017,steril,9e-4
Männer,25-34-jährig,birth_control,2017,steril,0.0131
Männer,35-44-jährig,birth_control,2017,steril,0.10980000000000001
Männer,45-54-jährig,birth_control,2017,steril,0.1848
Männer,55-64-jährig,birth_control,2017,steril,0.1943
Männer,65-74-jährig,birth_control,2017,steril,0.1562
Frauen,15-24-jährig,birth_control,2017,steril,NA
Frauen,25-34-jährig,birth_control,2017,steril,0.024399999999999998
Frauen,35-44-jährig,birth_control,2017,steril,0.1365
Frauen,45-54-jährig,birth_control,2017,steril,0.21170000000000003
Frauen,55-64-jährig,birth_control,2017,steril,0.1522
Frauen,65-74-jährig,birth_control,2017,steril,0.115
Männer,15-24-jährig,birth_control,2017,spiral,0.024900000000000002
Männer,25-34-jährig,birth_control,2017,spiral,0.08130000000000001
Männer,35-44-jährig,birth_control,2017,spiral,0.11560000000000001
Männer,45-54-jährig,birth_control,2017,spiral,0.0931
Männer,55-64-jährig,birth_control,2017,spiral,0.0348
Männer,65-74-jährig,birth_control,2017,spiral,0.0034000000000000002
Frauen,15-24-jährig,birth_control,2017,spiral,0.0587
Frauen,25-34-jährig,birth_control,2017,spiral,0.0987
Frauen,35-44-jährig,birth_control,2017,spiral,0.1637
Frauen,45-54-jährig,birth_control,2017,spiral,0.1211
Frauen,55-64-jährig,birth_control,2017,spiral,0.0077
Frauen,65-74-jährig,birth_control,2017,spiral,0.0014000000000000002
Männer,15-24-jährig,birth_control,2017,natural,0.0031
Männer,25-34-jährig,birth_control,2017,natural,0.022000000000000002
Männer,35-44-jährig,birth_control,2017,natural,0.020499999999999997
Männer,45-54-jährig,birth_control,2017,natural,0.0172
Männer,55-64-jährig,birth_control,2017,natural,0.0116
Männer,65-74-jährig,birth_control,2017,natural,0.0017000000000000001
Frauen,15-24-jährig,birth_control,2017,natural,0.009300000000000001
Frauen,25-34-jährig,birth_control,2017,natural,0.053399999999999996
Frauen,35-44-jährig,birth_control,2017,natural,0.0601
Frauen,45-54-jährig,birth_control,2017,natural,0.0227
Frauen,55-64-jährig,birth_control,2017,natural,0.0060999999999999995
Frauen,65-74-jährig,birth_control,2017,natural,0.0027
Männer,15-24-jährig,problems_body,1992,none_light,0.49323
Männer,25-34-jährig,problems_body,1992,none_light,0.52952
Männer,35-44-jährig,problems_body,1992,none_light,0.54164
Männer,45-54-jährig,problems_body,1992,none_light,0.49948
Männer,55-64-jährig,problems_body,1992,none_light,0.49872999999999995
Männer,65-74-jährig,problems_body,1992,none_light,0.46047
Männer,75+-jährig,problems_body,1992,none_light,0.48161000000000004
Frauen,15-24-jährig,problems_body,1992,none_light,0.3479
Frauen,25-34-jährig,problems_body,1992,none_light,0.37321
Frauen,35-44-jährig,problems_body,1992,none_light,0.39973
Frauen,45-54-jährig,problems_body,1992,none_light,0.33795000000000003
Frauen,55-64-jährig,problems_body,1992,none_light,0.31131
Frauen,65-74-jährig,problems_body,1992,none_light,0.29875
Frauen,75+-jährig,problems_body,1992,none_light,0.27806000000000003
Männer,15-24-jährig,problems_body,1992,some,0.35835
Männer,25-34-jährig,problems_body,1992,some,0.31420000000000003
Männer,35-44-jährig,problems_body,1992,some,0.30396
Männer,45-54-jährig,problems_body,1992,some,0.32134
Männer,55-64-jährig,problems_body,1992,some,0.30193000000000003
Männer,65-74-jährig,problems_body,1992,some,0.32616
Männer,75+-jährig,problems_body,1992,some,0.29309999999999997
Frauen,15-24-jährig,problems_body,1992,some,0.38254
Frauen,25-34-jährig,problems_body,1992,some,0.37738
Frauen,35-44-jährig,problems_body,1992,some,0.35902999999999996
Frauen,45-54-jährig,problems_body,1992,some,0.36113
Frauen,55-64-jährig,problems_body,1992,some,0.35447
Frauen,65-74-jährig,problems_body,1992,some,0.35875
Frauen,75+-jährig,problems_body,1992,some,0.2938
Männer,15-24-jährig,problems_body,1992,strong,0.14841
Männer,25-34-jährig,problems_body,1992,strong,0.15627000000000002
Männer,35-44-jährig,problems_body,1992,strong,0.15441000000000002
Männer,45-54-jährig,problems_body,1992,strong,0.17919000000000002
Männer,55-64-jährig,problems_body,1992,strong,0.19934000000000002
Männer,65-74-jährig,problems_body,1992,strong,0.21337
Männer,75+-jährig,problems_body,1992,strong,0.22529
Frauen,15-24-jährig,problems_body,1992,strong,0.26956
Frauen,25-34-jährig,problems_body,1992,strong,0.24942
Frauen,35-44-jährig,problems_body,1992,strong,0.24123999999999998
Frauen,45-54-jährig,problems_body,1992,strong,0.30091999999999997
Frauen,55-64-jährig,problems_body,1992,strong,0.33421999999999996
Frauen,65-74-jährig,problems_body,1992,strong,0.3425
Frauen,75+-jährig,problems_body,1992,strong,0.42814
Männer,15-24-jährig,problems_body,1997,none_light,0.39171
Männer,25-34-jährig,problems_body,1997,none_light,0.45171999999999995
Männer,35-44-jährig,problems_body,1997,none_light,0.42371000000000003
Männer,45-54-jährig,problems_body,1997,none_light,0.49254
Männer,55-64-jährig,problems_body,1997,none_light,0.47478000000000004
Männer,65-74-jährig,problems_body,1997,none_light,0.47031
Männer,75+-jährig,problems_body,1997,none_light,0.42061
Frauen,15-24-jährig,problems_body,1997,none_light,0.22447
Frauen,25-34-jährig,problems_body,1997,none_light,0.25686
Frauen,35-44-jährig,problems_body,1997,none_light,0.2708
Frauen,45-54-jährig,problems_body,1997,none_light,0.25859000000000004
Frauen,55-64-jährig,problems_body,1997,none_light,0.24911999999999998
Frauen,65-74-jährig,problems_body,1997,none_light,0.25278
Frauen,75+-jährig,problems_body,1997,none_light,0.23966
Männer,15-24-jährig,problems_body,1997,some,0.44953000000000004
Männer,25-34-jährig,problems_body,1997,some,0.38387
Männer,35-44-jährig,problems_body,1997,some,0.35597999999999996
Männer,45-54-jährig,problems_body,1997,some,0.30574
Männer,55-64-jährig,problems_body,1997,some,0.31433
Männer,65-74-jährig,problems_body,1997,some,0.33475
Männer,75+-jährig,problems_body,1997,some,0.36945999999999996
Frauen,15-24-jährig,problems_body,1997,some,0.44482999999999995
Frauen,25-34-jährig,problems_body,1997,some,0.45072
Frauen,35-44-jährig,problems_body,1997,some,0.37583
Frauen,45-54-jährig,problems_body,1997,some,0.41672
Frauen,55-64-jährig,problems_body,1997,some,0.38736
Frauen,65-74-jährig,problems_body,1997,some,0.38584
Frauen,75+-jährig,problems_body,1997,some,0.39142000000000005
Männer,15-24-jährig,problems_body,1997,strong,0.15875
Männer,25-34-jährig,problems_body,1997,strong,0.16440000000000002
Männer,35-44-jährig,problems_body,1997,strong,0.22030999999999998
Männer,45-54-jährig,problems_body,1997,strong,0.20172
Männer,55-64-jährig,problems_body,1997,strong,0.21089
Männer,65-74-jährig,problems_body,1997,strong,0.19494
Männer,75+-jährig,problems_body,1997,strong,0.20992999999999998
Frauen,15-24-jährig,problems_body,1997,strong,0.3307
Frauen,25-34-jährig,problems_body,1997,strong,0.29241
Frauen,35-44-jährig,problems_body,1997,strong,0.35337
Frauen,45-54-jährig,problems_body,1997,strong,0.32469000000000003
Frauen,55-64-jährig,problems_body,1997,strong,0.36351
Frauen,65-74-jährig,problems_body,1997,strong,0.36138
Frauen,75+-jährig,problems_body,1997,strong,0.36893
Männer,15-24-jährig,problems_body,2002,none_light,0.53116
Männer,25-34-jährig,problems_body,2002,none_light,0.51587
Männer,35-44-jährig,problems_body,2002,none_light,0.49046
Männer,45-54-jährig,problems_body,2002,none_light,0.5029
Männer,55-64-jährig,problems_body,2002,none_light,0.5293
Männer,65-74-jährig,problems_body,2002,none_light,0.51418
Männer,75+-jährig,problems_body,2002,none_light,0.43154000000000003
Frauen,15-24-jährig,problems_body,2002,none_light,0.3146
Frauen,25-34-jährig,problems_body,2002,none_light,0.29614
Frauen,35-44-jährig,problems_body,2002,none_light,0.32134999999999997
Frauen,45-54-jährig,problems_body,2002,none_light,0.37162999999999996
Frauen,55-64-jährig,problems_body,2002,none_light,0.34184
Frauen,65-74-jährig,problems_body,2002,none_light,0.32205
Frauen,75+-jährig,problems_body,2002,none_light,0.27967
Männer,15-24-jährig,problems_body,2002,some,0.36794
Männer,25-34-jährig,problems_body,2002,some,0.33771999999999996
Männer,35-44-jährig,problems_body,2002,some,0.33912
Männer,45-54-jährig,problems_body,2002,some,0.33715000000000006
Männer,55-64-jährig,problems_body,2002,some,0.29549
Männer,65-74-jährig,problems_body,2002,some,0.31534
Männer,75+-jährig,problems_body,2002,some,0.35897
Frauen,15-24-jährig,problems_body,2002,some,0.43689999999999996
Frauen,25-34-jährig,problems_body,2002,some,0.41521
Frauen,35-44-jährig,problems_body,2002,some,0.38134
Frauen,45-54-jährig,problems_body,2002,some,0.33049
Frauen,55-64-jährig,problems_body,2002,some,0.36585
Frauen,65-74-jährig,problems_body,2002,some,0.35838000000000003
Frauen,75+-jährig,problems_body,2002,some,0.33000999999999997
Männer,15-24-jährig,problems_body,2002,strong,0.1009
Männer,25-34-jährig,problems_body,2002,strong,0.14642
Männer,35-44-jährig,problems_body,2002,strong,0.17042000000000002
Männer,45-54-jährig,problems_body,2002,strong,0.15994999999999998
Männer,55-64-jährig,problems_body,2002,strong,0.17521
Männer,65-74-jährig,problems_body,2002,strong,0.17048
Männer,75+-jährig,problems_body,2002,strong,0.20949
Frauen,15-24-jährig,problems_body,2002,strong,0.24850999999999998
Frauen,25-34-jährig,problems_body,2002,strong,0.28864999999999996
Frauen,35-44-jährig,problems_body,2002,strong,0.29731
Frauen,45-54-jährig,problems_body,2002,strong,0.29788
Frauen,55-64-jährig,problems_body,2002,strong,0.29231
Frauen,65-74-jährig,problems_body,2002,strong,0.31956
Frauen,75+-jährig,problems_body,2002,strong,0.39031999999999994
Männer,15-24-jährig,problems_body,2007,none_light,0.51737
Männer,25-34-jährig,problems_body,2007,none_light,0.46732
Männer,35-44-jährig,problems_body,2007,none_light,0.47445
Männer,45-54-jährig,problems_body,2007,none_light,0.51624
Männer,55-64-jährig,problems_body,2007,none_light,0.48068
Männer,65-74-jährig,problems_body,2007,none_light,0.49713
Männer,75+-jährig,problems_body,2007,none_light,0.42642
Frauen,15-24-jährig,problems_body,2007,none_light,0.33104
Frauen,25-34-jährig,problems_body,2007,none_light,0.29555
Frauen,35-44-jährig,problems_body,2007,none_light,0.33049999999999996
Frauen,45-54-jährig,problems_body,2007,none_light,0.33607
Frauen,55-64-jährig,problems_body,2007,none_light,0.35524
Frauen,65-74-jährig,problems_body,2007,none_light,0.31651
Frauen,75+-jährig,problems_body,2007,none_light,0.26569
Männer,15-24-jährig,problems_body,2007,some,0.35814999999999997
Männer,25-34-jährig,problems_body,2007,some,0.35587
Männer,35-44-jährig,problems_body,2007,some,0.34802
Männer,45-54-jährig,problems_body,2007,some,0.31013
Männer,55-64-jährig,problems_body,2007,some,0.33179000000000003
Männer,65-74-jährig,problems_body,2007,some,0.33569000000000004
Männer,75+-jährig,problems_body,2007,some,0.32031999999999994
Frauen,15-24-jährig,problems_body,2007,some,0.3789
Frauen,25-34-jährig,problems_body,2007,some,0.39988
Frauen,35-44-jährig,problems_body,2007,some,0.37866
Frauen,45-54-jährig,problems_body,2007,some,0.3735
Frauen,55-64-jährig,problems_body,2007,some,0.35037
Frauen,65-74-jährig,problems_body,2007,some,0.35422
Frauen,75+-jährig,problems_body,2007,some,0.32683999999999996
Männer,15-24-jährig,problems_body,2007,strong,0.12448000000000001
Männer,25-34-jährig,problems_body,2007,strong,0.17679999999999998
Männer,35-44-jährig,problems_body,2007,strong,0.17753
Männer,45-54-jährig,problems_body,2007,strong,0.17364000000000002
Männer,55-64-jährig,problems_body,2007,strong,0.18754
Männer,65-74-jährig,problems_body,2007,strong,0.16718
Männer,75+-jährig,problems_body,2007,strong,0.25326
Frauen,15-24-jährig,problems_body,2007,strong,0.29007
Frauen,25-34-jährig,problems_body,2007,strong,0.30457
Frauen,35-44-jährig,problems_body,2007,strong,0.29085
Frauen,45-54-jährig,problems_body,2007,strong,0.29042999999999997
Frauen,55-64-jährig,problems_body,2007,strong,0.2944
Frauen,65-74-jährig,problems_body,2007,strong,0.32927
Frauen,75+-jährig,problems_body,2007,strong,0.40747
Männer,15-24-jährig,problems_body,2012,none_light,0.58692
Männer,25-34-jährig,problems_body,2012,none_light,0.54418
Männer,35-44-jährig,problems_body,2012,none_light,0.55282
Männer,45-54-jährig,problems_body,2012,none_light,0.58931
Männer,55-64-jährig,problems_body,2012,none_light,0.55565
Männer,65-74-jährig,problems_body,2012,none_light,0.59634
Männer,75+-jährig,problems_body,2012,none_light,0.48472000000000004
Frauen,15-24-jährig,problems_body,2012,none_light,0.29773
Frauen,25-34-jährig,problems_body,2012,none_light,0.37414000000000003
Frauen,35-44-jährig,problems_body,2012,none_light,0.35263
Frauen,45-54-jährig,problems_body,2012,none_light,0.37573999999999996
Frauen,55-64-jährig,problems_body,2012,none_light,0.39053
Frauen,65-74-jährig,problems_body,2012,none_light,0.40547
Frauen,75+-jährig,problems_body,2012,none_light,0.3206
Männer,15-24-jährig,problems_body,2012,some,0.31636
Männer,25-34-jährig,problems_body,2012,some,0.32219000000000003
Männer,35-44-jährig,problems_body,2012,some,0.30879
Männer,45-54-jährig,problems_body,2012,some,0.27062
Männer,55-64-jährig,problems_body,2012,some,0.27527999999999997
Männer,65-74-jährig,problems_body,2012,some,0.28888
Männer,75+-jährig,problems_body,2012,some,0.34720999999999996
Frauen,15-24-jährig,problems_body,2012,some,0.38734999999999997
Frauen,25-34-jährig,problems_body,2012,some,0.35702
Frauen,35-44-jährig,problems_body,2012,some,0.38997
Frauen,45-54-jährig,problems_body,2012,some,0.35243
Frauen,55-64-jährig,problems_body,2012,some,0.33263
Frauen,65-74-jährig,problems_body,2012,some,0.35656
Frauen,75+-jährig,problems_body,2012,some,0.35198
Männer,15-24-jährig,problems_body,2012,strong,0.09672
Männer,25-34-jährig,problems_body,2012,strong,0.13363
Männer,35-44-jährig,problems_body,2012,strong,0.13839
Männer,45-54-jährig,problems_body,2012,strong,0.14007
Männer,55-64-jährig,problems_body,2012,strong,0.16907
Männer,65-74-jährig,problems_body,2012,strong,0.11478999999999999
Männer,75+-jährig,problems_body,2012,strong,0.16807
Frauen,15-24-jährig,problems_body,2012,strong,0.31492000000000003
Frauen,25-34-jährig,problems_body,2012,strong,0.26885000000000003
Frauen,35-44-jährig,problems_body,2012,strong,0.25739999999999996
Frauen,45-54-jährig,problems_body,2012,strong,0.27183
Frauen,55-64-jährig,problems_body,2012,strong,0.27684000000000003
Frauen,65-74-jährig,problems_body,2012,strong,0.23797000000000001
Frauen,75+-jährig,problems_body,2012,strong,0.32743
Männer,15-24-jährig,problems_body,2017,none_light,0.50518
Männer,25-34-jährig,problems_body,2017,none_light,0.52187
Männer,35-44-jährig,problems_body,2017,none_light,0.5336
Männer,45-54-jährig,problems_body,2017,none_light,0.55308
Männer,55-64-jährig,problems_body,2017,none_light,0.5549499999999999
Männer,65-74-jährig,problems_body,2017,none_light,0.61067
Männer,75+-jährig,problems_body,2017,none_light,0.53035
Frauen,15-24-jährig,problems_body,2017,none_light,0.24001999999999998
Frauen,25-34-jährig,problems_body,2017,none_light,0.30857
Frauen,35-44-jährig,problems_body,2017,none_light,0.37223999999999996
Frauen,45-54-jährig,problems_body,2017,none_light,0.35085
Frauen,55-64-jährig,problems_body,2017,none_light,0.37998
Frauen,65-74-jährig,problems_body,2017,none_light,0.39626
Frauen,75+-jährig,problems_body,2017,none_light,0.32023
Männer,15-24-jährig,problems_body,2017,some,0.36326
Männer,25-34-jährig,problems_body,2017,some,0.34983
Männer,35-44-jährig,problems_body,2017,some,0.31638
Männer,45-54-jährig,problems_body,2017,some,0.28832
Männer,55-64-jährig,problems_body,2017,some,0.28567
Männer,65-74-jährig,problems_body,2017,some,0.26165
Männer,75+-jährig,problems_body,2017,some,0.29376
Frauen,15-24-jährig,problems_body,2017,some,0.41682
Frauen,25-34-jährig,problems_body,2017,some,0.37522
Frauen,35-44-jährig,problems_body,2017,some,0.34627
Frauen,45-54-jährig,problems_body,2017,some,0.36737000000000003
Frauen,55-64-jährig,problems_body,2017,some,0.34457
Frauen,65-74-jährig,problems_body,2017,some,0.34959
Frauen,75+-jährig,problems_body,2017,some,0.36930999999999997
Männer,15-24-jährig,problems_body,2017,strong,0.13156
Männer,25-34-jährig,problems_body,2017,strong,0.1283
Männer,35-44-jährig,problems_body,2017,strong,0.15001
Männer,45-54-jährig,problems_body,2017,strong,0.1586
Männer,55-64-jährig,problems_body,2017,strong,0.15938
Männer,65-74-jährig,problems_body,2017,strong,0.12767
Männer,75+-jährig,problems_body,2017,strong,0.17589
Frauen,15-24-jährig,problems_body,2017,strong,0.34314999999999996
Frauen,25-34-jährig,problems_body,2017,strong,0.31621
Frauen,35-44-jährig,problems_body,2017,strong,0.28149
Frauen,45-54-jährig,problems_body,2017,strong,0.28178000000000003
Frauen,55-64-jährig,problems_body,2017,strong,0.27546
Frauen,65-74-jährig,problems_body,2017,strong,0.25415
Frauen,75+-jährig,problems_body,2017,strong,0.31046
Männer,15-24-jährig,medicament_use,1992,yes,0.23774
Männer,25-34-jährig,medicament_use,1992,yes,0.20138
Männer,35-44-jährig,medicament_use,1992,yes,0.22902999999999998
Männer,45-54-jährig,medicament_use,1992,yes,0.3169
Männer,55-64-jährig,medicament_use,1992,yes,0.45683
Männer,65-74-jährig,medicament_use,1992,yes,0.58399
Männer,75+-jährig,medicament_use,1992,yes,0.7089
Frauen,15-24-jährig,medicament_use,1992,yes,0.29133
Frauen,25-34-jährig,medicament_use,1992,yes,0.29193
Frauen,35-44-jährig,medicament_use,1992,yes,0.30528
Frauen,45-54-jährig,medicament_use,1992,yes,0.43185
Frauen,55-64-jährig,medicament_use,1992,yes,0.5706
Frauen,65-74-jährig,medicament_use,1992,yes,0.66738
Frauen,75+-jährig,medicament_use,1992,yes,0.83318
Männer,15-24-jährig,medicament_use,1992,no,0.7622599999999999
Männer,25-34-jährig,medicament_use,1992,no,0.79862
Männer,35-44-jährig,medicament_use,1992,no,0.7709699999999999
Männer,45-54-jährig,medicament_use,1992,no,0.6831
Männer,55-64-jährig,medicament_use,1992,no,0.54317
Männer,65-74-jährig,medicament_use,1992,no,0.41601
Männer,75+-jährig,medicament_use,1992,no,0.29109999999999997
Frauen,15-24-jährig,medicament_use,1992,no,0.70867
Frauen,25-34-jährig,medicament_use,1992,no,0.70807
Frauen,35-44-jährig,medicament_use,1992,no,0.6947199999999999
Frauen,45-54-jährig,medicament_use,1992,no,0.5681499999999999
Frauen,55-64-jährig,medicament_use,1992,no,0.4294
Frauen,65-74-jährig,medicament_use,1992,no,0.33262
Frauen,75+-jährig,medicament_use,1992,no,0.16682
Männer,15-24-jährig,medicament_use,1997,yes,0.22865
Männer,25-34-jährig,medicament_use,1997,yes,0.23803000000000002
Männer,35-44-jährig,medicament_use,1997,yes,0.26554
Männer,45-54-jährig,medicament_use,1997,yes,0.33720999999999995
Männer,55-64-jährig,medicament_use,1997,yes,0.4156
Männer,65-74-jährig,medicament_use,1997,yes,0.59136
Männer,75+-jährig,medicament_use,1997,yes,0.74588
Frauen,15-24-jährig,medicament_use,1997,yes,0.32726
Frauen,25-34-jährig,medicament_use,1997,yes,0.31934
Frauen,35-44-jährig,medicament_use,1997,yes,0.37343000000000004
Frauen,45-54-jährig,medicament_use,1997,yes,0.45716999999999997
Frauen,55-64-jährig,medicament_use,1997,yes,0.5578799999999999
Frauen,65-74-jährig,medicament_use,1997,yes,0.6425700000000001
Frauen,75+-jährig,medicament_use,1997,yes,0.77534
Männer,15-24-jährig,medicament_use,1997,no,0.7713500000000001
Männer,25-34-jährig,medicament_use,1997,no,0.76197
Männer,35-44-jährig,medicament_use,1997,no,0.73446
Männer,45-54-jährig,medicament_use,1997,no,0.66279
Männer,55-64-jährig,medicament_use,1997,no,0.5844
Männer,65-74-jährig,medicament_use,1997,no,0.40863999999999995
Männer,75+-jährig,medicament_use,1997,no,0.25412
Frauen,15-24-jährig,medicament_use,1997,no,0.67274
Frauen,25-34-jährig,medicament_use,1997,no,0.68066
Frauen,35-44-jährig,medicament_use,1997,no,0.62657
Frauen,45-54-jährig,medicament_use,1997,no,0.54283
Frauen,55-64-jährig,medicament_use,1997,no,0.44212
Frauen,65-74-jährig,medicament_use,1997,no,0.35743
Frauen,75+-jährig,medicament_use,1997,no,0.22466
Männer,15-24-jährig,medicament_use,2002,yes,0.20767
Männer,25-34-jährig,medicament_use,2002,yes,0.22260000000000002
Männer,35-44-jährig,medicament_use,2002,yes,0.25384
Männer,45-54-jährig,medicament_use,2002,yes,0.31654
Männer,55-64-jährig,medicament_use,2002,yes,0.47096
Männer,65-74-jährig,medicament_use,2002,yes,0.6457299999999999
Männer,75+-jährig,medicament_use,2002,yes,0.72795
Frauen,15-24-jährig,medicament_use,2002,yes,0.29977
Frauen,25-34-jährig,medicament_use,2002,yes,0.35531
Frauen,35-44-jährig,medicament_use,2002,yes,0.33820999999999996
Frauen,45-54-jährig,medicament_use,2002,yes,0.41223999999999994
Frauen,55-64-jährig,medicament_use,2002,yes,0.56723
Frauen,65-74-jährig,medicament_use,2002,yes,0.6966100000000001
Frauen,75+-jährig,medicament_use,2002,yes,0.7663800000000001
Männer,15-24-jährig,medicament_use,2002,no,0.7923300000000001
Männer,25-34-jährig,medicament_use,2002,no,0.7774
Männer,35-44-jährig,medicament_use,2002,no,0.74616
Männer,45-54-jährig,medicament_use,2002,no,0.6834600000000001
Männer,55-64-jährig,medicament_use,2002,no,0.5290400000000001
Männer,65-74-jährig,medicament_use,2002,no,0.35427
Männer,75+-jährig,medicament_use,2002,no,0.27204999999999996
Frauen,15-24-jährig,medicament_use,2002,no,0.7002299999999999
Frauen,25-34-jährig,medicament_use,2002,no,0.64469
Frauen,35-44-jährig,medicament_use,2002,no,0.66179
Frauen,45-54-jährig,medicament_use,2002,no,0.5877600000000001
Frauen,55-64-jährig,medicament_use,2002,no,0.43277
Frauen,65-74-jährig,medicament_use,2002,no,0.30339
Frauen,75+-jährig,medicament_use,2002,no,0.23362
Männer,15-24-jährig,medicament_use,2007,yes,0.22382000000000002
Männer,25-34-jährig,medicament_use,2007,yes,0.28099
Männer,35-44-jährig,medicament_use,2007,yes,0.31323
Männer,45-54-jährig,medicament_use,2007,yes,0.38572
Männer,55-64-jährig,medicament_use,2007,yes,0.55511
Männer,65-74-jährig,medicament_use,2007,yes,0.68107
Männer,75+-jährig,medicament_use,2007,yes,0.8249500000000001
Frauen,15-24-jährig,medicament_use,2007,yes,0.31925000000000003
Frauen,25-34-jährig,medicament_use,2007,yes,0.41662
Frauen,35-44-jährig,medicament_use,2007,yes,0.40428
Frauen,45-54-jährig,medicament_use,2007,yes,0.49716
Frauen,55-64-jährig,medicament_use,2007,yes,0.59144
Frauen,65-74-jährig,medicament_use,2007,yes,0.7319599999999999
Frauen,75+-jährig,medicament_use,2007,yes,0.84414
Männer,15-24-jährig,medicament_use,2007,no,0.77618
Männer,25-34-jährig,medicament_use,2007,no,0.7190099999999999
Männer,35-44-jährig,medicament_use,2007,no,0.6867700000000001
Männer,45-54-jährig,medicament_use,2007,no,0.6142799999999999
Männer,55-64-jährig,medicament_use,2007,no,0.44488999999999995
Männer,65-74-jährig,medicament_use,2007,no,0.31893
Männer,75+-jährig,medicament_use,2007,no,0.17504999999999998
Frauen,15-24-jährig,medicament_use,2007,no,0.6807500000000001
Frauen,25-34-jährig,medicament_use,2007,no,0.58338
Frauen,35-44-jährig,medicament_use,2007,no,0.59572
Frauen,45-54-jährig,medicament_use,2007,no,0.50284
Frauen,55-64-jährig,medicament_use,2007,no,0.40856000000000003
Frauen,65-74-jährig,medicament_use,2007,no,0.26804
Frauen,75+-jährig,medicament_use,2007,no,0.15586
Männer,15-24-jährig,medicament_use,2012,yes,0.23356000000000002
Männer,25-34-jährig,medicament_use,2012,yes,0.26568
Männer,35-44-jährig,medicament_use,2012,yes,0.34278
Männer,45-54-jährig,medicament_use,2012,yes,0.38414000000000004
Männer,55-64-jährig,medicament_use,2012,yes,0.56506
Männer,65-74-jährig,medicament_use,2012,yes,0.72423
Männer,75+-jährig,medicament_use,2012,yes,0.85311
Frauen,15-24-jährig,medicament_use,2012,yes,0.39692
Frauen,25-34-jährig,medicament_use,2012,yes,0.40458
Frauen,35-44-jährig,medicament_use,2012,yes,0.41127
Frauen,45-54-jährig,medicament_use,2012,yes,0.47035
Frauen,55-64-jährig,medicament_use,2012,yes,0.60795
Frauen,65-74-jährig,medicament_use,2012,yes,0.7118099999999999
Frauen,75+-jährig,medicament_use,2012,yes,0.8376
Männer,15-24-jährig,medicament_use,2012,no,0.76644
Männer,25-34-jährig,medicament_use,2012,no,0.73432
Männer,35-44-jährig,medicament_use,2012,no,0.6572199999999999
Männer,45-54-jährig,medicament_use,2012,no,0.61586
Männer,55-64-jährig,medicament_use,2012,no,0.43494
Männer,65-74-jährig,medicament_use,2012,no,0.27577
Männer,75+-jährig,medicament_use,2012,no,0.14689
Frauen,15-24-jährig,medicament_use,2012,no,0.60308
Frauen,25-34-jährig,medicament_use,2012,no,0.5954200000000001
Frauen,35-44-jährig,medicament_use,2012,no,0.58873
Frauen,45-54-jährig,medicament_use,2012,no,0.5296500000000001
Frauen,55-64-jährig,medicament_use,2012,no,0.39205
Frauen,65-74-jährig,medicament_use,2012,no,0.28819
Frauen,75+-jährig,medicament_use,2012,no,0.1624
Männer,15-24-jährig,medicament_use,2017,yes,0.25431000000000004
Männer,25-34-jährig,medicament_use,2017,yes,0.29799
Männer,35-44-jährig,medicament_use,2017,yes,0.33259
Männer,45-54-jährig,medicament_use,2017,yes,0.41186999999999996
Männer,55-64-jährig,medicament_use,2017,yes,0.59403
Männer,65-74-jährig,medicament_use,2017,yes,0.71417
Männer,75+-jährig,medicament_use,2017,yes,0.83747
Frauen,15-24-jährig,medicament_use,2017,yes,0.45754
Frauen,25-34-jährig,medicament_use,2017,yes,0.44802
Frauen,35-44-jährig,medicament_use,2017,yes,0.46385
Frauen,45-54-jährig,medicament_use,2017,yes,0.48145000000000004
Frauen,55-64-jährig,medicament_use,2017,yes,0.58175
Frauen,65-74-jährig,medicament_use,2017,yes,0.7098
Frauen,75+-jährig,medicament_use,2017,yes,0.8377800000000001
